updated_at,ticker,indicator_source,series_type,industry,month,indicator_mom_pct,indicator_yoy_pct,same_month_stock_return_pct,stock_return_1m_after_pct,stock_return_3m_after_pct
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-11,-2.938,-4.904,6.078,-3.786,-2.858
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-12,0.673,-5.87,-3.786,11.182,22.052
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-01,1.336,-1.622,11.182,-9.189,1.282
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-02,0.11,-1.62,-9.189,20.885,10.678
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-03,-0.22,-1.942,20.885,-7.738,-10.451
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-04,0.55,0,-7.738,-0.765,-14.163
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-05,-0.438,-2.674,-0.765,-2.193,-14.312
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-06,-1.099,0.446,-2.193,-11.562,-4.226
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-07,0.889,-1.197,-11.562,-0.937,28.653
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-08,-3.414,-1.127,-0.937,9.321,27.838
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-09,3.535,-0.765,9.321,18.797,24.855
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-10,1.762,0.544,18.797,-1.564,24.851
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-11,-2.922,0.561,-1.564,6.769,4.464
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2025-12,-1.003,-1.114,6.769,18.793,-7.783
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2026-01,1.689,-0.769,18.793,-17.637,-24.582
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2026-02,-0.332,-1.207,-17.637,-5.748,-7.839
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2026-03,-4.111,-5.061,-5.748,-2.846,
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-05,0.524,0,0,1.267,13.743
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-06,-0.695,0,1.267,1.732,2.021
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-07,-0.437,0,1.732,10.407,-3.437
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-08,0.615,0,10.407,-9.169,-13.739
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-09,-1.135,0,-9.169,-3.71,0.031
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-10,2.562,0,-3.711,-1.372,2.514
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-11,-0.861,0,-1.372,5.33,1.788
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2018-12,0.087,0,5.331,-1.32,-3.929
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-01,-2.344,0.178,-1.32,-2.07,-9.748
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-02,1.6,-0.262,-2.071,-0.586,-7.612
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-03,-0.787,-2.494,-0.586,-7.298,-3.911
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-04,-0.441,-1.397,-7.297,0.248,-8.753
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-05,1.683,-0.261,0.247,3.397,-6.655
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-06,-1.742,-1.312,3.398,-11.969,-5.874
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-07,0.177,-0.703,-11.97,2.553,10.87
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-08,-1.327,-2.62,2.553,4.262,9.393
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-09,1.704,0.177,4.263,3.69,2.135
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-10,-4.85,-7.063,3.69,1.187,-6.14
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-11,-0.093,-6.342,1.186,-2.656,-20.983
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2019-12,0.371,-6.076,-2.655,-4.711,-18.526
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-01,0.555,-3.289,-4.711,-14.815,-6.506
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-02,-2.757,-7.437,-14.814,0.372,-0.937
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-03,0,-6.702,0.371,9.347,-7.848
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-04,-10.019,-15.678,9.348,-9.741,-0.099
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-05,-7.983,-23.693,-9.742,-6.63,10.682
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-06,2.055,-20.745,-6.63,18.542,9.72
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-07,6.6,-15.664,18.542,0,-3.164
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-08,1.994,-12.825,0,-7.442,1.134
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-09,3.395,-11.376,-7.443,4.622,13.846
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-10,3.085,-3.985,4.623,4.439,23.428
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-11,0.097,-3.803,4.439,4.191,23.179
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2020-12,-0.482,-4.621,4.191,13.428,14.07
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-01,3.101,-2.206,13.428,4.229,-0.632
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-02,-0.47,0.095,4.229,-3.514,-3.259
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-03,0.567,0.662,-3.514,-1.192,1.391
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-04,2.16,14.286,-1.192,1.474,10.958
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-05,-3.676,19.635,1.475,1.124,16.777
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-06,4.008,21.924,1.123,8.132,17.962
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-07,-1.468,12.697,8.132,6.796,2.416
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-08,-3.352,6.79,6.796,2.149,3.28
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-09,-4.817,-1.692,2.149,-6.119,7.336
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-10,2.632,-2.124,-6.118,7.697,14.155
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-11,5.523,3.182,7.697,6.161,25.986
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2021-12,-1.495,2.132,6.161,-0.155,13.052
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-01,-0.759,-1.692,-0.155,18.859,14.519
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-02,1.338,0.094,18.858,-4.738,-12.258
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-03,-0.283,-0.751,-4.738,1.141,-9.925
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-04,-0.378,-3.217,1.141,-8.933,2.955
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-05,-4.368,-3.912,-8.933,-2.205,-1.709
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-06,4.965,-3.028,-2.205,15.603,2.103
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-07,0.568,-1.024,15.603,-13.058,0.899
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-08,1.411,3.854,-13.059,1.588,7.938
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-09,-0.464,8.603,1.588,14.239,7.566
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-10,-1.678,4.043,14.24,-6.992,0.521
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-11,0,-1.402,-6.992,1.237,10.927
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2022-12,-0.569,-0.474,1.237,6.758,15.729
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-01,-3.622,-3.346,6.757,2.636,20.674
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-02,3.363,-1.415,2.636,5.62,45.864
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-03,0.383,-0.757,5.62,11.319,44.779
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-04,0.286,-0.095,11.319,24.06,28.822
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-05,-1.046,3.376,24.06,4.834,2.857
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-06,0.865,-0.662,4.834,-0.95,-4.267
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-07,-1.429,-2.634,-0.95,-0.945,-4.308
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-08,-0.386,-4.36,-0.945,-2.427,-5.156
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-09,0.097,-3.821,-2.427,-0.992,10.64
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-10,1.163,-1.043,-0.992,-1.822,39.631
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-11,-0.575,-1.611,-1.823,13.823,55.092
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2023-12,1.156,0.095,13.823,24.951,41.131
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-01,-6.952,-3.363,24.951,9.048,3.058
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-02,0.307,-6.22,9.048,3.577,-9.928
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-03,3.469,-3.337,3.577,-8.757,-13.149
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-04,-0.592,-4.183,-8.757,-4.693,-8.78
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-05,1.091,-2.113,-4.693,-0.127,-6.21
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-06,-1.178,-4.095,-0.127,-4.167,-9.812
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-07,1.787,-0.966,-4.167,-2.008,-16.18
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-08,-1.951,-2.522,-2.008,-3.963,-11.804
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-09,0.697,-1.938,-3.963,-10.933,-12.202
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-10,1.779,-1.341,-10.933,3.108,-1.148
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-11,-1.65,-2.408,3.108,-4.397,0.864
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2024-12,-0.296,-3.81,-4.397,0.281,8.938
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-01,0.891,4.299,0.281,5.207,17.565
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-02,0.098,4.082,5.207,3.255,9.956
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-03,-0.588,0,3.255,8.223,10.177
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-04,-0.888,-0.298,8.223,-1.601,14.276
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-05,1.294,-0.098,-1.601,3.463,22.265
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-06,-0.295,0.794,3.463,12.249,24.23
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-07,-0.985,-1.951,12.249,5.277,10.376
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-08,-1.294,-1.294,5.277,5.126,1.558
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-09,1.815,-0.198,5.126,-0.269,10.372
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-10,0.594,-1.359,-0.269,-3.133,42.896
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-11,-1.969,-1.678,-3.133,14.25,48.271
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2025-12,0.602,-0.792,14.25,29.119,21.796
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2026-01,4.291,2.552,29.119,0.51,3.97
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2026-02,-2.01,0.392,0.51,-6.15,3.799
2026/05/20 01:43,8058.T,METI,生産,鉱工業,2026-03,-0.391,0.592,-6.15,10.22,
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-05,1.294,0,0,1.547,14.53
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-06,-3.492,0,1.547,9.249,-4.353
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-07,2.913,0,9.249,3.237,-13.82
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-08,2.23,0,3.237,-15.195,-29.366
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-09,-5.201,0,-15.195,-1.564,-3.783
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-10,2.478,0,-1.564,-15.386,-12.049
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-11,-1.295,0,-15.386,15.52,7.768
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2018-12,0.525,0,15.52,-10.021,12.326
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-01,-8.181,-6.472,-10.021,3.679,27.135
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-02,7.014,-2.42,3.679,20.406,25.127
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-03,-0.62,-3.442,20.406,1.842,5.526
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-04,-1.248,-4.4,1.842,2.041,4.109
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-05,4.332,-1.533,2.041,1.545,1.342
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-06,-1.73,0.265,1.545,0.474,-3.691
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-07,1.056,-1.544,0.474,-0.67,5.113
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-08,-0.523,-4.195,-0.67,-3.498,9.87
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-09,2.277,3.363,-3.498,9.658,5.567
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-10,-9.075,-8.29,9.658,3.825,-14.357
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-11,0.659,-6.474,3.825,-7.278,-5.367
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2019-12,1.123,-5.918,-7.278,-11.038,9.517
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-01,-3.238,-0.853,-11.038,14.723,20.044
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-02,-3.155,-10.275,14.723,7.306,15.381
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-03,3.06,-6.952,7.306,-2.486,4.009
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-04,-8.525,-13.809,-2.486,10.266,30.317
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-05,-6.492,-22.751,10.266,-3.27,24.266
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-06,3.471,-18.662,-3.27,22.179,22.696
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-07,4.221,-16.115,22.179,5.146,4.441
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-08,0.623,-15.149,5.146,-4.492,10.342
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-09,3.199,-14.384,-4.492,4.001,6.318
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-10,5.5,-0.659,4.001,11.087,9.264
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-11,-2.464,-3.742,11.087,-7.975,-6.107
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2020-12,1.263,-3.608,-7.975,6.883,3.483
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-01,4.031,3.633,6.883,-4.541,4.556
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-02,0.277,7.305,-4.541,1.424,4.546
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-03,-2.3,1.724,1.424,7.992,-10.033
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-04,5.179,16.963,7.992,-4.549,-21.861
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-05,-1.791,22.844,-4.549,-12.721,-15.955
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-06,2.37,21.537,-12.721,-6.206,-10.993
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-07,-3.918,12.046,-6.206,2.665,-5.293
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-08,-7.414,3.096,2.665,-7.568,-1.215
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-09,-1.201,-1.3,-7.568,-0.199,11.873
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-10,1.317,-5.213,-0.199,7.086,15.808
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-11,2,-0.875,7.086,4.678,14.949
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2021-12,-1.078,-3.167,4.678,3.312,6.677
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-01,1.388,-5.627,3.312,6.291,-1.034
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-02,0.196,-5.704,6.291,-2.854,-4.848
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-03,-0.39,-3.861,-2.854,-4.156,-0.334
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-04,2.155,-6.625,-4.156,2.194,-0.749
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-05,-7.862,-12.397,2.194,1.755,-0.239
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-06,9.365,-6.411,1.755,-4.555,1.658
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-07,1.142,-1.483,-4.555,2.72,3.422
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-08,0.564,7.007,2.72,3.69,-5.501
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-09,1.029,9.422,3.69,-2.9,-7.331
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-10,-0.185,7.8,-2.9,-6.142,-13.064
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-11,-0.278,5.392,-6.142,1.681,-7.249
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2022-12,0.465,7.037,1.681,-8.907,1.707
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-01,-0.37,5.181,-8.907,0.137,15.847
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-02,0.465,5.463,0.137,11.499,27.5
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-03,-0.37,5.485,11.499,3.758,12.743
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-04,1.857,5.177,3.758,10.209,5.576
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-05,-2.826,10.926,10.209,-1.406,-4.769
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-06,0.657,2.093,-1.406,-2.837,-3.55
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-07,-1.584,-0.659,-2.837,-0.59,10.292
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-08,-0.189,-1.403,-0.59,-0.144,18.122
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-09,-1.423,-3.796,-0.144,11.108,33.58
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-10,0.77,-2.876,11.108,6.467,21.528
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-11,-2.197,-4.744,6.467,12.923,11.51
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2023-12,2.148,-3.148,12.923,1.083,-7.1
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-01,-6.979,-9.572,1.083,-2.31,1.845
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-02,0.925,-9.158,-2.31,-5.922,4.265
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-03,1.018,-7.892,-5.922,10.816,8.653
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-04,-0.706,-10.21,10.816,0.012,-7.633
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-05,1.523,-6.191,0.012,-1.964,-10.753
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-06,-1.2,-7.922,-1.964,-5.794,-2.897
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-07,3.846,-2.841,-5.794,-3.366,11.491
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-08,-3.801,-6.357,-3.366,6.666,21.32
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-09,0.912,-4.139,6.666,8.165,25.599
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-10,1.104,-3.82,8.165,5.153,26.674
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-11,-0.596,-2.246,5.153,10.427,9.132
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2024-12,0.5,-3.824,10.427,9.091,15.64
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-01,-0.497,2.878,9.091,-9.409,6.048
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-02,0.3,2.24,-9.409,17.013,37.29
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-03,-1.992,-0.806,17.013,0.042,7.27
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-04,0.508,0.406,0.042,17.279,12.463
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-05,0,-1.1,17.279,-8.573,-7.745
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-06,0,0.101,-8.573,4.886,2.797
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-07,0,-3.606,4.886,-3.794,-0.225
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-08,-2.73,-2.533,-3.794,1.874,-17.259
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-09,2.807,-0.703,1.874,1.801,-22.921
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-10,6.977,5.065,1.801,-20.218,-32.267
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-11,-8.79,-3.596,-20.218,-5.097,-17.178
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2025-12,1.451,-2.684,-5.097,-10.542,-23.55
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2026-01,2.349,0.1,-10.542,-2.446,-20.156
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2026-02,-0.1,-0.299,-2.446,-12.399,-14.313
2026/05/20 01:43,7974.T,METI,生産,電気・情報通信機械工業,2026-03,0.899,2.642,-12.399,-6.57,
