checked_at,severity,rule_id,file,line,issue,matched_text,required_action,status
2026/05/25,high,PURCHASE_OVERCLAIM,daily_progress_report_20260521.html,85,検証候補を購入判断に近く見せる表現,"<div class=""table-wrap""><table class=""candidate""><thead><tr><th>順位</th><th>銘柄</th><th>スコア</th><th>主な根拠</th><th>注意点</th></tr></thead><tbody><tr><td>1</td><td>8766 東京海上HD</td><td>74</td><td>売上CAGR 9.3%、利益CAGR 26.5%、ROE 18.68%、1年騰落 +37.7%</td>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,daily_progress_report_20260521.html,97,検証候補を購入判断に近く見せる表現,"<div class=""table-wrap""><table class=""""><thead><tr><th>課題</th><th>内容</th><th>対応</th></tr></thead><tbody><tr><td>Yahoo表示値の取得失敗</td><td>100社のうち、時価総額/PER/PBR/ROEは53社、最新3期業績は52社まで。HTTP 500が発生した銘柄がある。</td><td>J-QuantsまたはEDINET XBRLで補完する。</td></t",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,data_acquisition_report.html,287,イベントやテーマを点数加算に見せる表現,"<tr><td>レビュー補正</td><td>公式決算資料を見て加点・減点</td><td><span class=""tag warn"">一部手動</span></td></tr>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,data_sources_view.html,105,検証候補を購入判断に近く見せる表現,<tr><td>2026/05/14 21:24:24</td><td><b>8035.T</b></td><td>60</td><td>様子見</td><td>51200</td><td></td><td>-</td><td>1d / 評価済</td><td>判定不能</td><td>横ばい/様子見</td></tr><tr><td>2026/05/14 21:24:24</td><td><b>8035.T</b></td><td>60</td><td>様子見</td><t,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,490,検証候補を購入判断に近く見せる表現,<h1>株を選ぶ理由と<br>買うタイミングを<br>数字で出すシステム</h1>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,491,検証候補を購入判断に近く見せる表現,<p>このシステムは、株価・決算・金利・ニュースを集めて、どの銘柄を買う候補にするか、いつ買うか、いくら入れるか、危険ならなぜ止めるかを表示します。</p>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,497,検証候補を購入判断に近く見せる表現,"<div class=""result-card""><b>答え</b><span>買う、待つ、見送る、投入額、理由を表示</span></div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,513,検証候補を購入判断に近く見せる表現,<p>「この銘柄は買い候補」「今は待つ」「決算後まで見送り」「予定額の25%だけ」「VIXが高いので停止」など、次の行動を文章と数字で表示します。</p>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,539,検証候補を購入判断に近く見せる表現,"<div class=""mock-card""><small>買い候補</small><b>TSMC</b><span>総合82点。AI製造需要が強く、財務も安定。</span></div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,574,検証候補を購入判断に近く見せる表現,<p>高得点でも危険条件なら買いません。買う場合も、予定額の何%だけ入れるか、どこで止めるかを表示します。</p>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,617,検証候補を購入判断に近く見せる表現,<li>80点以上: 買い候補</li>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,680,検証候補を購入判断に近く見せる表現,"<div class=""step""><b>判断する</b><span>買う、分割、待つ、見送り、停止を表示</span></div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,development_plan.html,736,検証候補を購入判断に近く見せる表現,<li>買う、待つ、見送るの判定</li>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,earnings_momentum_input_sheet.html,152,検証候補を購入判断に近く見せる表現,<p>下表は購入候補の確定ではありません。公式資料確認の優先順位です。</p>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_collection_hub.html,48,イベントやテーマを点数加算に見せる表現,"<div class=""card""><b>スコアへ接続</b>銘柄スコアの加点、減点、除外理由に使う</div>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_collection_hub.html,152,イベントやテーマを点数加算に見せる表現,<tr><td>score_action</td><td>スコアへの扱い</td><td>加点、減点、除外、監視、情報のみ</td><td>候補銘柄の判定に使う</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,event_need_analysis_prototype.csv,2,検証候補を購入判断に近く見せる表現,"EVT-NAPHTHA-01,ナフサ不足・石化原料逼迫,原油高、製油所停止、輸入制約、物流混乱、アジア石化需給の逼迫,代替原料、在庫確保、価格転嫁、供給安定,リサイクル樹脂、バイオ素材、省原料設計、商社調達、物流,総合商社、石油元売り、化学の一部、素材代替、リサイクル、包装材,ナフサ依存度が高く価格転嫁が弱い化学、樹脂加工、原材料比率が高い製造業,ナフサ価格、原油価格、エチレン価格、化学品スプレッド、輸入量、在庫、各社原材料費率、価格転嫁率,ナフサ価格上昇局面をイベント化し、",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,event_need_analysis_prototype.html,46,検証候補を購入判断に近く見せる表現,"<div class=""table-wrap""><table><thead><tr><th>ID</th><th>テーマ</th><th>発生要因</th><th>一次ニーズ</th><th>二次ニーズ</th><th>得しやすい業種</th><th>弱りやすい業種</th><th>見る変数</th><th>検証方法</th><th>買い候補化の条件</th><th>リスク</th></tr></thead><tbody><tr><td>EVT-NAPHTHA-01</td>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_return_adjustment_spec.html,52,イベントやテーマを点数加算に見せる表現,"<div class=""box""><code>イベント反応補正 = 20営業日平均超過リターン補正 + 強弱回数補正</code><br><code>最終6月テスト点 = 基礎スコア + 本文イベント補正 + イベント反応補正</code></div>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_score_adjustment.html,6,イベントやテーマを点数加算に見せる表現,<title>イベント補正スコア表</title>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_score_adjustment.html,31,イベントやテーマを点数加算に見せる表現,<h1>イベント補正スコア表</h1>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_score_adjustment.html,43,イベントやテーマを点数加算に見せる表現,"<div class=""formula"">イベント補正後スコア = 候補銘柄 試算スコア + イベント補正点の合計</div>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_score_adjustment.html,48,イベントやテーマを点数加算に見せる表現,<h2>イベント補正後の一覧</h2>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,event_score_adjustment.html,51,イベントやテーマを点数加算に見せる表現,<thead><tr><th>順位</th><th>銘柄</th><th>補正前</th><th>イベント補正</th><th>補正後</th><th>元判定</th><th>イベント件数</th><th>イベント内容</th><th>次の確認</th><th>確認元</th></tr></thead>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,first5_official_earnings_input.html,115,検証候補を購入判断に近く見せる表現,<tbody><tr><td>対象</td><td>A候補上位5社</td><td>アドバンテスト、古河電工、レーザーテック、フジクラ、ソフトバンクG</td></tr><tr><td>決算資料</td><td>10資料</td><td>各社2本ずつ。最新決算と1つ前の決算を確認</td></tr><tr><td>数値入力</td><td>10/10資料</td><td>売上、利益、EPS、前年比を入力。出所URLを併記</td></tr><tr><td>ローカル自動抽出</,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,first5_test_priority_score.html,94,イベントやテーマを点数加算に見せる表現,<thead><tr><th>順位</th><th>銘柄</th><th>テスト優先点</th><th>判定</th><th>公式決算</th><th>市場反応</th><th>財務割高</th><th>下落耐性</th><th>減点</th><th>主な注意</th></tr></thead>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,first5_test_priority_score.html,108,イベントやテーマを点数加算に見せる表現,<tbody><tr><td>公式決算スコア</td><td>35%</td><td>売上前年比25% + 利益前年比35% + EPS前年比25% + 直近2決算の改善度15%</td><td>公式決算で本当に伸びているかを見る</td></tr><tr><td>市場反応スコア</td><td>25%</td><td>60日騰落率30% + 1年騰落率25% + 200日線乖離25% + 出来高比率20%</td><td>市場が数字を評価しているかを見る</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,first5_test_priority_score.html,118,検証候補を購入判断に近く見せる表現,<li>レーザーテックはテーマ性が強い一方、直近営業利益前年比がマイナス。半導体テーマだから買う、という判定はしない。</li>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,45,イベントやテーマを点数加算に見せる表現,"<tbody><tr><td>トレンド</td><td>20点</td><td>終値、25日線、75日線、200日線</td><td>25日線以上+6、75日線以上+7、200日線以上+7</td><td><span class=""pill used"">使用中</span></td></tr><tr><td>モメンタム</td><td>15点</td><td>5日・20日・60日騰落率</td><td>5日+4、20日+5、60日+6、20日+15%以上は-3</td><td",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,formula_calculation_report.html,53,検証候補を購入判断に近く見せる表現,"<tbody><tr><td class=""formula"">10Y投資指数 = 0.25G + 0.20V + 0.15M + 0.15S + 0.10R + 0.10C + 0.05T</td><td><span class=""pill partial"">一部使用</span></td><td>V=PER/PBR、M=モメンタム、C=市場環境に相当する部分だけ使用。G/S/R/Tは未実装。</td></tr><tr><td class=""formula"">月間買い指数 =",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,64,イベントやテーマを点数加算に見せる表現,"<div><h3>市場環境点の式</h3><div class=""formula"">基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</div></div>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,formula_calculation_report.html,72,検証候補を購入判断に近く見せる表現,"<tbody><tr><td>1</td><td><b>8058.T</b><br>三菱商事</td><td><span class=""pill used"">84点</span></td><td>買い候補（決算要確認）</td><td>20</td><td>15</td><td>3</td><td>9</td><td>15</td><td>12</td><td>10</td><td>終値5815 / 20日騰落10.24% / 出来高倍率0.34 / PER19.36 / P",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,formula_calculation_report.html,78,検証候補を購入判断に近く見せる表現,"<div class=""ticker-block""><h3>8058.T 三菱商事：84点 / 買い候補（決算要確認）</h3>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,83,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 10.78%、20日 10.24%、60日 12.61%</td><td>5日騰落 10.78% > 0 : +4<br>20日騰落 10.24% > 0 : +5<br>60日騰落 12.61% > 0 : +6<br>20日騰落 10.24% > +15% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,86,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,88,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -8.61%、20日ボラ 2.9%</td><td>基礎点 10点<br>20日最大下落率 -8.61% <= -10% : 減点なし<br>20日最大下落率 -8.61% <= -15% : 減点なし<br>20日ボラティリティ 2.9% >= 3.5% : 減点なし<br>20日ボラティリティ 2.9% >= 5% : 減点なし</td><td><b>10</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,96,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 6.88%、20日 16.69%、60日 23.42%</td><td>5日騰落 6.88% > 0 : +4<br>20日騰落 16.69% > 0 : +5<br>60日騰落 23.42% > 0 : +6<br>20日騰落 16.69% > +15% : -3 過熱減点</td><td><b>12</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,99,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,101,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -4.09%、20日ボラ 3.11%</td><td>基礎点 10点<br>20日最大下落率 -4.09% <= -10% : 減点なし<br>20日最大下落率 -4.09% <= -15% : 減点なし<br>20日ボラティリティ 3.11% >= 3.5% : 減点なし<br>20日ボラティリティ 3.11% >= 5% : 減点なし</td><td><b>10</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,109,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 5.44%、20日 1.76%、60日 0.17%</td><td>5日騰落 5.44% > 0 : +4<br>20日騰落 1.76% > 0 : +5<br>60日騰落 0.17% > 0 : +6<br>20日騰落 1.76% > +15% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,112,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,114,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -4.4%、20日ボラ 1.41%</td><td>基礎点 10点<br>20日最大下落率 -4.4% <= -10% : 減点なし<br>20日最大下落率 -4.4% <= -15% : 減点なし<br>20日ボラティリティ 1.41% >= 3.5% : 減点なし<br>20日ボラティリティ 1.41% >= 5% : 減点なし</td><td><b>10</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,122,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 3.6%、20日 1.66%、60日 -5.75%</td><td>5日騰落 3.6% > 0 : +4<br>20日騰落 1.66% > 0 : +5<br>60日騰落 -5.75% > 0 : +0<br>20日騰落 1.66% > +15% : 減点なし</td><td><b>9</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,125,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,127,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -6.6%、20日ボラ 1.68%</td><td>基礎点 10点<br>20日最大下落率 -6.6% <= -10% : 減点なし<br>20日最大下落率 -6.6% <= -15% : 減点なし<br>20日ボラティリティ 1.68% >= 3.5% : 減点なし<br>20日ボラティリティ 1.68% >= 5% : 減点なし</td><td><b>10</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,135,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 -4.48%、20日 17.99%、60日 21.31%</td><td>5日騰落 -4.48% > 0 : +0<br>20日騰落 17.99% > 0 : +5<br>60日騰落 21.31% > 0 : +6<br>20日騰落 17.99% > +15% : -3 過熱減点</td><td><b>8</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,138,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,140,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -5.75%、20日ボラ 3.34%</td><td>基礎点 10点<br>20日最大下落率 -5.75% <= -10% : 減点なし<br>20日最大下落率 -5.75% <= -15% : 減点なし<br>20日ボラティリティ 3.34% >= 3.5% : 減点なし<br>20日ボラティリティ 3.34% >= 5% : 減点なし</td><td><b>10</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,148,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 -8.52%、20日 9.89%、60日 1.98%</td><td>5日騰落 -8.52% > 0 : +0<br>20日騰落 9.89% > 0 : +5<br>60日騰落 1.98% > 0 : +6<br>20日騰落 9.89% > +15% : 減点なし</td><td><b>11</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,151,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,153,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -13.21%、20日ボラ 3.71%</td><td>基礎点 10点<br>20日最大下落率 -13.21% <= -10% : -4<br>20日最大下落率 -13.21% <= -15% : 減点なし<br>20日ボラティリティ 3.71% >= 3.5% : -3<br>20日ボラティリティ 3.71% >= 5% : 減点なし</td><td><b>3</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,161,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 -7.59%、20日 -14.61%、60日 -18%</td><td>5日騰落 -7.59% > 0 : +0<br>20日騰落 -14.61% > 0 : +0<br>60日騰落 -18% > 0 : +0<br>20日騰落 -14.61% > +15% : 減点なし</td><td><b>0</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,164,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,166,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -20.33%、20日ボラ 2.86%</td><td>基礎点 10点<br>20日最大下落率 -20.33% <= -10% : -4<br>20日最大下落率 -20.33% <= -15% : -3<br>20日ボラティリティ 2.86% >= 3.5% : 減点なし<br>20日ボラティリティ 2.86% >= 5% : 減点なし</td><td><b>3</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,174,イベントやテーマを点数加算に見せる表現,<tr><td>モメンタム</td><td>5日 1.82%、20日 -6.3%、60日 -12.57%</td><td>5日騰落 1.82% > 0 : +4<br>20日騰落 -6.3% > 0 : +0<br>60日騰落 -12.57% > 0 : +0<br>20日騰落 -6.3% > +15% : 減点なし</td><td><b>4</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,177,イベントやテーマを点数加算に見せる表現,<tr><td>市場環境</td><td>VIX、米10年金利、日経平均、NASDAQ</td><td>基礎点 15点<br>VIX 17.26 >= 25 : 減点なし<br>VIX 17.26 >= 30 : 減点なし<br>米10年金利 4.46 >= 4.7 : 減点なし<br>日経平均20日 9.46% <= -5% : 減点なし<br>NASDAQ20日 10.51% <= -5% : 減点なし</td><td><b>15</b>/15</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,formula_calculation_report.html,179,イベントやテーマを点数加算に見せる表現,<tr><td>リスク</td><td>20日最大下落 -16.59%、20日ボラ 4.49%</td><td>基礎点 10点<br>20日最大下落率 -16.59% <= -10% : -4<br>20日最大下落率 -16.59% <= -15% : -3<br>20日ボラティリティ 4.49% >= 3.5% : -3<br>20日ボラティリティ 4.49% >= 5% : 減点なし</td><td><b>0</b>/10</td></tr>,検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1488,検証候補を購入判断に近く見せる表現,"<a href=""#flow"">買う時期</a>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1518,検証候補を購入判断に近く見せる表現,"<a class=""button"" href=""#flow"">買う時期を見る</a>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,EVENT_POINT_LANGUAGE,index.html,1527,イベントやテーマを点数加算に見せる表現,"<a class=""button secondary"" href=""model_integrity_audit.html"">イベント加点停止・シナリオ検証</a>",検証トリガー、シナリオ、反映前確認に表現を変更する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1577,検証候補を購入判断に近く見せる表現,"<div class=""hero-metric""><b>6月</b><span>市場イベント後に購入可否を判定</span></div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1688,検証候補を購入判断に近く見せる表現,"<div class=""candidate-hypothesis-empty"">計算結果を読み込むと、探索スコアと購入候補スコアを分けて表示します。</div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1706,検証候補を購入判断に近く見せる表現,"<div class=""candidate-hypothesis-empty"">計算結果を読み込むと、6月の購入可否判定ゲートを表示します。</div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1896,検証候補を購入判断に近く見せる表現,<h2>買う時期: 4ステップ</h2>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,1902,検証候補を購入判断に近く見せる表現,"<div class=""step""><b>0円</b><strong>6/10-6/17</strong><span>米CPI、日銀、FOMCの結果を確認し、購入可否の前提を整理。</span></div>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,2024,検証候補を購入判断に近く見せる表現,<p>顧客に説明しやすいよう、買う/待つを数字で決めます。</p>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,2029,検証候補を購入判断に近く見せる表現,<b>予定通り買う条件</b>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,2088,検証候補を購入判断に近く見せる表現,"<span><i style=""background:var(--green)""></i>買う/追加候補</span>",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,index.html,2145,検証候補を購入判断に近く見せる表現,<div><b>良い条件</b><span>買う/追加する条件です。</span></div>,購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
